sample_id,word_id,word,lemma,pos
phi0972.phi001.perseus-lat1.xml@865,5,secundas,secundus,ADJ
phi0972.phi001.perseus-lat1.xml@865,6,mensas,mensa,NOUN
phi0972.phi001.perseus-lat1.xml@865,7,Trimalchio,Trimalchio,PROPN
phi0972.phi001.perseus-lat1.xml@865,8,iussisset,iubeo,VERB
phi0972.phi001.perseus-lat1.xml@865,9,afferri,affero,VERB
phi0972.phi001.perseus-lat1.xml@865,10,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@865,11,sustulerunt,tollo,VERB
phi0972.phi001.perseus-lat1.xml@865,12,servi,servus,NOUN
phi0972.phi001.perseus-lat1.xml@865,13,omnes,omnis,DET
phi0972.phi001.perseus-lat1.xml@865,14,mensas,mensa,NOUN
phi0972.phi001.perseus-lat1.xml@865,15,et,et,CCONJ
phi0972.phi001.perseus-lat1.xml@865,16,alias,alius,DET
phi0972.phi001.perseus-lat1.xml@865,17,attulerunt,affero,VERB
phi0972.phi001.perseus-lat1.xml@865,18,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@865,19-20,scobemque,_,_
phi0972.phi001.perseus-lat1.xml@865,19,scobem,scobis,NOUN
phi0972.phi001.perseus-lat1.xml@865,20,que,que,CCONJ
phi0972.phi001.perseus-lat1.xml@865,21,croco,crocum,NOUN
phi0972.phi001.perseus-lat1.xml@865,22,et,et,CCONJ
phi0972.phi001.perseus-lat1.xml@865,23,minio,minium,NOUN
phi0972.phi001.perseus-lat1.xml@865,24,tinctam,tingo,VERB
phi0972.phi001.perseus-lat1.xml@865,25,sparserunt,spargo,VERB
phi0972.phi001.perseus-lat1.xml@865,26,et,et,CCONJ
phi0972.phi001.perseus-lat1.xml@865,27,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@865,28,quod,qui,PRON
phi0972.phi001.perseus-lat1.xml@865,29,nunquam,numquam,ADV
phi0972.phi001.perseus-lat1.xml@865,30,ante,ante,ADV
phi0972.phi001.perseus-lat1.xml@865,31,videram,video,VERB
phi0972.phi001.perseus-lat1.xml@865,32,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@865,33,ex,ex,ADP
phi0972.phi001.perseus-lat1.xml@865,34,lapide,lapis,NOUN
phi0972.phi001.perseus-lat1.xml@865,35,speculari,specularis,ADJ
phi0972.phi001.perseus-lat1.xml@865,36,pulverem,pulvis,NOUN
phi0972.phi001.perseus-lat1.xml@865,37,tritum,tero,VERB
phi0972.phi001.perseus-lat1.xml@865,38,.,.,PUNCT
phi0972.phi001.perseus-lat1.xml@869,1,Interim,interim,ADV
phi0972.phi001.perseus-lat1.xml@869,2,puer,puer,NOUN
phi0972.phi001.perseus-lat1.xml@869,3,Alexandrinus,Alexandrinus,ADJ
phi0972.phi001.perseus-lat1.xml@869,4,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@869,5,qui,qui,PRON
phi0972.phi001.perseus-lat1.xml@869,6,caldam,calidus,ADJ
phi0972.phi001.perseus-lat1.xml@869,7,ministrabat,ministro,VERB
phi0972.phi001.perseus-lat1.xml@869,8,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@869,9,luscinias,luscinia,NOUN
phi0972.phi001.perseus-lat1.xml@869,10,coepit,coepio,VERB
phi0972.phi001.perseus-lat1.xml@869,11,imitari,imitor,VERB
phi0972.phi001.perseus-lat1.xml@869,12,clamante,clamo,VERB
phi0972.phi001.perseus-lat1.xml@869,13,Trimalchione,Trimalchio,PROPN
phi0972.phi001.perseus-lat1.xml@869,14,subinde,subinde,ADV
phi0972.phi001.perseus-lat1.xml@869,15,:,:,PUNCT
phi0972.phi001.perseus-lat1.xml@872,1,Servus,servus,NOUN
phi0972.phi001.perseus-lat1.xml@872,2,qui,qui,PRON
phi0972.phi001.perseus-lat1.xml@872,3,ad,ad,ADP
phi0972.phi001.perseus-lat1.xml@872,4,pedes,pes,NOUN
phi0972.phi001.perseus-lat1.xml@872,5,Habinnae,Habinnas,PROPN
phi0972.phi001.perseus-lat1.xml@872,6,sedebat,sedeo,VERB
phi0972.phi001.perseus-lat1.xml@872,7,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@872,8,iussus,iubeo,VERB
phi0972.phi001.perseus-lat1.xml@872,9,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@872,10,credo,credo,VERB
phi0972.phi001.perseus-lat1.xml@872,11,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@872,12,a,ab,ADP
phi0972.phi001.perseus-lat1.xml@872,13,domino,dominus,NOUN
phi0972.phi001.perseus-lat1.xml@872,14,suo,suus,DET
phi0972.phi001.perseus-lat1.xml@872,15,proclamavit,proclamo,VERB
phi0972.phi001.perseus-lat1.xml@872,16,subito,subito,ADV
phi0972.phi001.perseus-lat1.xml@872,17,canora,canorus,ADJ
phi0972.phi001.perseus-lat1.xml@872,18,voce,vox,NOUN
phi0972.phi001.perseus-lat1.xml@872,19,:,:,PUNCT
phi0972.phi001.perseus-lat1.xml@874,1,Nullus,nullus,DET
phi0972.phi001.perseus-lat1.xml@874,2,sonus,sonus,NOUN
phi0972.phi001.perseus-lat1.xml@874,3,unquam,umquam,ADV
phi0972.phi001.perseus-lat1.xml@874,4,acidior,acidus,ADJ
phi0972.phi001.perseus-lat1.xml@874,5,percussit,percutio,VERB
phi0972.phi001.perseus-lat1.xml@874,6,aures,auris,NOUN
phi0972.phi001.perseus-lat1.xml@874,7,meas,meus,DET
phi0972.phi001.perseus-lat1.xml@874,8,;,;,PUNCT
phi0972.phi001.perseus-lat1.xml@877,1,Itaque,ita,ADV
phi0972.phi001.perseus-lat1.xml@877,2,parem,par,ADJ
phi0972.phi001.perseus-lat1.xml@877,3,non,non,PART
phi0972.phi001.perseus-lat1.xml@877,4,habet,habeo,VERB
phi0972.phi001.perseus-lat1.xml@877,5,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@877,6,sive,sive,CCONJ
phi0972.phi001.perseus-lat1.xml@877,7,muliones,mulio,NOUN
phi0972.phi001.perseus-lat1.xml@877,8,volet,volo,VERB
phi0972.phi001.perseus-lat1.xml@877,9,sive,sive,CCONJ
phi0972.phi001.perseus-lat1.xml@877,10,circulatores,circulator,NOUN
phi0972.phi001.perseus-lat1.xml@877,11,imitari,imitor,VERB
phi0972.phi001.perseus-lat1.xml@877,12,.,.,PUNCT
phi0972.phi001.perseus-lat1.xml@878,1,Desperatum,despero,ADJ
phi0972.phi001.perseus-lat1.xml@878,2,valde,validus,ADV
phi0972.phi001.perseus-lat1.xml@878,3,ingeniosus,ingeniosus,ADJ
phi0972.phi001.perseus-lat1.xml@878,4,est,sum,AUX
phi0972.phi001.perseus-lat1.xml@878,5,:,:,PUNCT
phi0972.phi001.perseus-lat1.xml@879,1,idem,idem,ADV
phi0972.phi001.perseus-lat1.xml@879,2,sutor,sutor,NOUN
phi0972.phi001.perseus-lat1.xml@879,3,est,sum,AUX
phi0972.phi001.perseus-lat1.xml@879,4,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@879,5,idem,idem,ADV
phi0972.phi001.perseus-lat1.xml@879,6,cocus,coquus,NOUN
phi0972.phi001.perseus-lat1.xml@879,7,idem,idem,ADV
phi0972.phi001.perseus-lat1.xml@879,8,pistor,pistor,NOUN
phi0972.phi001.perseus-lat1.xml@879,9,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@879,10,omnis,omnis,DET
phi0972.phi001.perseus-lat1.xml@879,11,musae,Musa,PROPN
phi0972.phi001.perseus-lat1.xml@879,12,mancipium,mancipium,NOUN
phi0972.phi001.perseus-lat1.xml@879,13,.,.,PUNCT
phi0972.phi001.perseus-lat1.xml@880,1,Duo,duo,NUM
phi0972.phi001.perseus-lat1.xml@880,2,tamen,tamen,ADV
phi0972.phi001.perseus-lat1.xml@880,3,vitia,vitium,NOUN
phi0972.phi001.perseus-lat1.xml@880,4,habet,habeo,VERB
phi0972.phi001.perseus-lat1.xml@880,5,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@880,6,quae,qui,PRON
phi0972.phi001.perseus-lat1.xml@880,7,si,si,SCONJ
phi0972.phi001.perseus-lat1.xml@880,8,non,non,PART
phi0972.phi001.perseus-lat1.xml@880,9,haberet,habeo,VERB
phi0972.phi001.perseus-lat1.xml@880,10,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@880,11,esset,sum,AUX
phi0972.phi001.perseus-lat1.xml@880,12,omnium,omnis,DET
phi0972.phi001.perseus-lat1.xml@880,13,numerum,numerus,NOUN
phi0972.phi001.perseus-lat1.xml@880,14,:,:,PUNCT
phi0972.phi001.perseus-lat1.xml@881,1,recutitus,recutitus,ADJ
phi0972.phi001.perseus-lat1.xml@881,2,est,sum,AUX
phi0972.phi001.perseus-lat1.xml@881,3,et,et,CCONJ
phi0972.phi001.perseus-lat1.xml@881,4,stertit,sterto,VERB
phi0972.phi001.perseus-lat1.xml@881,5,.,.,PUNCT
phi0972.phi001.perseus-lat1.xml@883,1,sicut,sicut,ADV
phi0972.phi001.perseus-lat1.xml@883,2,Venus,Venus,PROPN
phi0972.phi001.perseus-lat1.xml@883,3,spectat,specto,VERB
phi0972.phi001.perseus-lat1.xml@883,4,.,.,PUNCT
phi0972.phi001.perseus-lat1.xml@887,1,Agaga,agaga,NOUN
phi0972.phi001.perseus-lat1.xml@887,2,est,sum,AUX
phi0972.phi001.perseus-lat1.xml@887,3,;,;,PUNCT
phi0972.phi001.perseus-lat1.xml@890,1,nihil,nihil,PRON
phi0972.phi001.perseus-lat1.xml@890,2,sibi,sui,PRON
phi0972.phi001.perseus-lat1.xml@890,3,defraudit,defraudo,VERB
phi0972.phi001.perseus-lat1.xml@890,4,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@890,5,et,et,CCONJ
phi0972.phi001.perseus-lat1.xml@890,6,mehercules,Hercules,INTJ
phi0972.phi001.perseus-lat1.xml@890,7,laudo,laudo,VERB
phi0972.phi001.perseus-lat1.xml@890,8,illum,ille,DET
phi0972.phi001.perseus-lat1.xml@890,9,;,;,PUNCT
phi0972.phi001.perseus-lat1.xml@891,1,hoc,huc,ADV
phi0972.phi001.perseus-lat1.xml@891,2,enim,enim,PART
phi0972.phi001.perseus-lat1.xml@891,3,nemo,nemo,NOUN
phi0972.phi001.perseus-lat1.xml@891,4,parentat,parento,VERB
phi0972.phi001.perseus-lat1.xml@891,5,.,.,PUNCT
phi0972.phi001.perseus-lat1.xml@893,1,Crede,credo,VERB
phi0972.phi001.perseus-lat1.xml@893,2,mihi,ego,PRON
phi0972.phi001.perseus-lat1.xml@893,3,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@893,4,et,et,CCONJ
phi0972.phi001.perseus-lat1.xml@893,5,vos,tu,PRON
phi0972.phi001.perseus-lat1.xml@893,6,novimus,nosco,VERB
phi0972.phi001.perseus-lat1.xml@893,7,.,.,PUNCT
phi0972.phi001.perseus-lat1.xml@894,1,Sic,sic,ADV
phi0972.phi001.perseus-lat1.xml@894,2,me,ego,PRON
phi0972.phi001.perseus-lat1.xml@894,3,salvum,salvus,ADJ
phi0972.phi001.perseus-lat1.xml@894,4,habeatis,habeo,VERB
phi0972.phi001.perseus-lat1.xml@894,5,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@894,6,ut,ut,SCONJ
phi0972.phi001.perseus-lat1.xml@894,7,ego,ego,PRON
phi0972.phi001.perseus-lat1.xml@894,8,sic,sic,ADV
phi0972.phi001.perseus-lat1.xml@894,9,solebam,soleo,VERB
phi0972.phi001.perseus-lat1.xml@894,10,ipsumam,ipsima,NOUN
phi0972.phi001.perseus-lat1.xml@894,11,meam,meus,DET
phi0972.phi001.perseus-lat1.xml@894,12,debattuere,debattuo,VERB
phi0972.phi001.perseus-lat1.xml@894,13,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@894,14,ut,ut,SCONJ
phi0972.phi001.perseus-lat1.xml@894,15,etiam,etiam,ADV
phi0972.phi001.perseus-lat1.xml@894,16,dominus,dominus,NOUN
phi0972.phi001.perseus-lat1.xml@894,17,suspicaretur,suspicor,VERB
phi0972.phi001.perseus-lat1.xml@894,18,;,;,PUNCT
phi0972.phi001.perseus-lat1.xml@895,1,et,et,CCONJ
phi0972.phi001.perseus-lat1.xml@895,2,ideo,ideo,ADV
phi0972.phi001.perseus-lat1.xml@895,3,me,ego,PRON
phi0972.phi001.perseus-lat1.xml@895,4,in,in,ADP
phi0972.phi001.perseus-lat1.xml@895,5,vilicationem,vilicatio,NOUN
phi0972.phi001.perseus-lat1.xml@895,6,relegavit,relego,VERB
phi0972.phi001.perseus-lat1.xml@895,7,.,.,PUNCT
phi0972.phi001.perseus-lat1.xml@901,1,Et,et,CCONJ
phi0972.phi001.perseus-lat1.xml@901,2,haec,hic,DET
phi0972.phi001.perseus-lat1.xml@901,3,quidem,quidem,PART
phi0972.phi001.perseus-lat1.xml@901,4,tolerabilia,tolerabilis,ADJ
phi0972.phi001.perseus-lat1.xml@901,5,erant,sum,AUX
phi0972.phi001.perseus-lat1.xml@901,6,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@901,7,si,si,SCONJ
phi0972.phi001.perseus-lat1.xml@901,8,non,non,PART
phi0972.phi001.perseus-lat1.xml@901,9,fericulum,fericulus,NOUN
phi0972.phi001.perseus-lat1.xml@901,10,longe,longus,ADV
phi0972.phi001.perseus-lat1.xml@901,11,monstrosius,monstrosius,ADJ
phi0972.phi001.perseus-lat1.xml@901,12,effecisset,efficio,VERB
phi0972.phi001.perseus-lat1.xml@901,13,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@901,14,ut,ut,SCONJ
phi0972.phi001.perseus-lat1.xml@901,15,vel,vel,ADV
phi0972.phi001.perseus-lat1.xml@901,16,fame,fames,NOUN
phi0972.phi001.perseus-lat1.xml@901,17,perire,pereo,VERB
phi0972.phi001.perseus-lat1.xml@901,18,mallemus,malo,VERB
phi0972.phi001.perseus-lat1.xml@901,19,.,.,PUNCT
phi0972.phi001.perseus-lat1.xml@905,1,Necdum,necdum,SCONJ
phi0972.phi001.perseus-lat1.xml@905,2,finieram,finio,VERB
phi0972.phi001.perseus-lat1.xml@905,3,sermonem,sermo,NOUN
phi0972.phi001.perseus-lat1.xml@905,4,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@905,5,cum,cum,SCONJ
phi0972.phi001.perseus-lat1.xml@905,6,Trimalchio,Trimalchio,PROPN
phi0972.phi001.perseus-lat1.xml@905,7,ait,aio,VERB
phi0972.phi001.perseus-lat1.xml@905,8,:,:,PUNCT
phi0972.phi001.perseus-lat1.xml@907,1,Non,non,PART
phi0972.phi001.perseus-lat1.xml@907,2,potest,possum,VERB
phi0972.phi001.perseus-lat1.xml@907,3,esse,sum,AUX
phi0972.phi001.perseus-lat1.xml@907,4,pretiosior,pretiosus,ADJ
phi0972.phi001.perseus-lat1.xml@907,5,homo,homo,NOUN
phi0972.phi001.perseus-lat1.xml@907,6,.,.,PUNCT
phi0972.phi001.perseus-lat1.xml@913,1,Etiam,etiam,ADV
phi0972.phi001.perseus-lat1.xml@913,2,nobis,nos,PRON
phi0972.phi001.perseus-lat1.xml@913,3,potestatem,potestas,NOUN
phi0972.phi001.perseus-lat1.xml@913,4,fecit,facio,VERB
phi0972.phi001.perseus-lat1.xml@913,5,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@913,6,ut,ut,SCONJ
phi0972.phi001.perseus-lat1.xml@913,7,mucronem,mucro,NOUN
phi0972.phi001.perseus-lat1.xml@913,8,ad,ad,ADP
phi0972.phi001.perseus-lat1.xml@913,9,buccam,bucca,NOUN
phi0972.phi001.perseus-lat1.xml@913,10,probaremus,probo,VERB
phi0972.phi001.perseus-lat1.xml@913,11,.,.,PUNCT
phi0972.phi001.perseus-lat1.xml@914,1,Subito,subito,ADV
phi0972.phi001.perseus-lat1.xml@914,2,intraverunt,intro,VERB
phi0972.phi001.perseus-lat1.xml@914,3,duo,duo,NUM
phi0972.phi001.perseus-lat1.xml@914,4,servi,servus,NOUN
phi0972.phi001.perseus-lat1.xml@914,5,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@914,6,tanquam,tamquam,SCONJ
phi0972.phi001.perseus-lat1.xml@914,7,qui,qui,PRON
phi0972.phi001.perseus-lat1.xml@914,8,rixam,rixa,NOUN
phi0972.phi001.perseus-lat1.xml@914,9,ad,ad,ADP
phi0972.phi001.perseus-lat1.xml@914,10,lacum,lacus,NOUN
phi0972.phi001.perseus-lat1.xml@914,11,fecissent,facio,VERB
phi0972.phi001.perseus-lat1.xml@914,12,;,;,PUNCT
phi0972.phi001.perseus-lat1.xml@915,1,certe,certus,ADV
phi0972.phi001.perseus-lat1.xml@915,2,in,in,ADP
phi0972.phi001.perseus-lat1.xml@915,3,collo,collum,NOUN
phi0972.phi001.perseus-lat1.xml@915,4,adhuc,adhuc,ADV
phi0972.phi001.perseus-lat1.xml@915,5,amphoras,amphora,NOUN
phi0972.phi001.perseus-lat1.xml@915,6,habebant,habeo,VERB
phi0972.phi001.perseus-lat1.xml@915,7,.,.,PUNCT
phi0972.phi001.perseus-lat1.xml@916,1,Cum,cum,SCONJ
phi0972.phi001.perseus-lat1.xml@916,2,ergo,ergo,ADV
phi0972.phi001.perseus-lat1.xml@916,3,Trimalchio,Trimalchio,PROPN
phi0972.phi001.perseus-lat1.xml@916,4,ius,ius,NOUN
phi0972.phi001.perseus-lat1.xml@916,5,inter,inter,ADP
phi0972.phi001.perseus-lat1.xml@916,6,litigantes,litigo,VERB
phi0972.phi001.perseus-lat1.xml@916,7,diceret,dico,VERB
phi0972.phi001.perseus-lat1.xml@916,8,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@916,9,neuter,neuter,DET
phi0972.phi001.perseus-lat1.xml@916,10,sententiam,sententia,NOUN
phi0972.phi001.perseus-lat1.xml@916,11,tulit,fero,VERB
phi0972.phi001.perseus-lat1.xml@916,12,decernentis,decerno,VERB
phi0972.phi001.perseus-lat1.xml@916,13,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@916,14,sed,sed,CCONJ
phi0972.phi001.perseus-lat1.xml@916,15,alterius,alter,DET
phi0972.phi001.perseus-lat1.xml@916,16,amphoram,amphora,NOUN
phi0972.phi001.perseus-lat1.xml@916,17,fuste,fustis,NOUN
phi0972.phi001.perseus-lat1.xml@916,18,percussit,percutio,VERB
phi0972.phi001.perseus-lat1.xml@916,19,.,.,PUNCT
phi0972.phi001.perseus-lat1.xml@918,1,Has,hic,DET
phi0972.phi001.perseus-lat1.xml@918,2,lautitias,lautitia,NOUN
phi0972.phi001.perseus-lat1.xml@918,3,aequavit,aequo,VERB
phi0972.phi001.perseus-lat1.xml@918,4,ingeniosus,ingeniosus,ADJ
phi0972.phi001.perseus-lat1.xml@918,5,cocus,coquus,NOUN
phi0972.phi001.perseus-lat1.xml@918,6,;,;,PUNCT
phi0972.phi001.perseus-lat1.xml@919,1,in,in,ADP
phi0972.phi001.perseus-lat1.xml@919,2,craticula,craticula,NOUN
phi0972.phi001.perseus-lat1.xml@919,3,enim,enim,PART
phi0972.phi001.perseus-lat1.xml@919,4,argentea,argenteus,ADJ
phi0972.phi001.perseus-lat1.xml@919,5,cochleas,coclea,NOUN
phi0972.phi001.perseus-lat1.xml@919,6,attulit,affero,VERB
phi0972.phi001.perseus-lat1.xml@919,7,et,et,CCONJ
phi0972.phi001.perseus-lat1.xml@919,8,tremula,tremulus,ADJ
phi0972.phi001.perseus-lat1.xml@919,9-10,taeterrimaque,_,_
phi0972.phi001.perseus-lat1.xml@919,9,taeterrima,taeter,ADJ
phi0972.phi001.perseus-lat1.xml@919,10,que,que,CCONJ
phi0972.phi001.perseus-lat1.xml@919,11,voce,vox,NOUN
phi0972.phi001.perseus-lat1.xml@919,12,cantavit,canto,VERB
phi0972.phi001.perseus-lat1.xml@919,13,.,.,PUNCT
phi0972.phi001.perseus-lat1.xml@920,1,Pudet,pudeo,VERB
phi0972.phi001.perseus-lat1.xml@920,2,referre,refero,VERB
phi0972.phi001.perseus-lat1.xml@920,3,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@920,4,quae,qui,PRON
phi0972.phi001.perseus-lat1.xml@920,5,secuntur,secor,VERB
phi0972.phi001.perseus-lat1.xml@920,6,:,:,PUNCT
phi0972.phi001.perseus-lat1.xml@921,1,inaudito,inaudio,VERB
phi0972.phi001.perseus-lat1.xml@921,2,enim,enim,PART
phi0972.phi001.perseus-lat1.xml@921,3,more,mos,NOUN
phi0972.phi001.perseus-lat1.xml@921,4,pueri,puer,NOUN
phi0972.phi001.perseus-lat1.xml@921,5,capillati,capillatus,ADJ
phi0972.phi001.perseus-lat1.xml@921,6,attulerunt,affero,VERB
phi0972.phi001.perseus-lat1.xml@921,7,unguentum,unguentum,NOUN
phi0972.phi001.perseus-lat1.xml@921,8,in,in,ADP
phi0972.phi001.perseus-lat1.xml@921,9,argentea,argenteus,ADJ
phi0972.phi001.perseus-lat1.xml@921,10,pelve,pelvis,NOUN
phi0972.phi001.perseus-lat1.xml@921,11-12,pedesque,_,_
phi0972.phi001.perseus-lat1.xml@921,11,pedes,pes,NOUN
phi0972.phi001.perseus-lat1.xml@921,12,que,que,CCONJ
phi0972.phi001.perseus-lat1.xml@921,13,recumbentium,recumbo,VERB
phi0972.phi001.perseus-lat1.xml@921,14,unxerunt,ungo,VERB
phi0972.phi001.perseus-lat1.xml@921,15,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@921,16,cum,cum,SCONJ
phi0972.phi001.perseus-lat1.xml@921,17,ante,ante,ADV
phi0972.phi001.perseus-lat1.xml@921,18,crura,crus,NOUN
phi0972.phi001.perseus-lat1.xml@921,19-20,talosque,_,_
phi0972.phi001.perseus-lat1.xml@921,19,talos,talus,NOUN
phi0972.phi001.perseus-lat1.xml@921,20,que,que,CCONJ
phi0972.phi001.perseus-lat1.xml@921,21,corollis,corolla,NOUN
phi0972.phi001.perseus-lat1.xml@921,22,vinxissent,vincio,VERB
phi0972.phi001.perseus-lat1.xml@921,23,.,.,PUNCT
phi0972.phi001.perseus-lat1.xml@924,1,Quid,quis,PRON
phi0972.phi001.perseus-lat1.xml@924,2,multa,multus,DET
phi0972.phi001.perseus-lat1.xml@924,3,?,?,PUNCT
phi0972.phi001.perseus-lat1.xml@926,1,Certe,certus,ADV
phi0972.phi001.perseus-lat1.xml@926,2,ego,ego,PRON
phi0972.phi001.perseus-lat1.xml@926,3,notavi,noto,VERB
phi0972.phi001.perseus-lat1.xml@926,4,super,super,ADP
phi0972.phi001.perseus-lat1.xml@926,5,me,ego,PRON
phi0972.phi001.perseus-lat1.xml@926,6,positum,pono,VERB
phi0972.phi001.perseus-lat1.xml@926,7,cocum,coquus,NOUN
phi0972.phi001.perseus-lat1.xml@926,8,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@926,9,qui,qui,PRON
phi0972.phi001.perseus-lat1.xml@926,10,de,de,ADP
phi0972.phi001.perseus-lat1.xml@926,11,porco,porcus,NOUN
phi0972.phi001.perseus-lat1.xml@926,12,anserem,anser,NOUN
phi0972.phi001.perseus-lat1.xml@926,13,fecerat,facio,VERB
phi0972.phi001.perseus-lat1.xml@926,14,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@926,15,muria,muria,NOUN
phi0972.phi001.perseus-lat1.xml@926,16-17,condimentisque,_,_
phi0972.phi001.perseus-lat1.xml@926,16,condimentis,condimentum,NOUN
phi0972.phi001.perseus-lat1.xml@926,17,que,que,CCONJ
phi0972.phi001.perseus-lat1.xml@926,18,fetentem,feteo,VERB
phi0972.phi001.perseus-lat1.xml@926,19,.,.,PUNCT
phi0972.phi001.perseus-lat1.xml@929,1,Tamen,tamen,ADV
phi0972.phi001.perseus-lat1.xml@929,2,me,ego,PRON
phi0972.phi001.perseus-lat1.xml@929,3,salvo,salvus,ADJ
phi0972.phi001.perseus-lat1.xml@929,4,cito,cito,ADV
phi0972.phi001.perseus-lat1.xml@929,5,aquam,aqua,NOUN
phi0972.phi001.perseus-lat1.xml@929,6,liberam,liber,ADJ
phi0972.phi001.perseus-lat1.xml@929,7,gustabunt,gusto,VERB
phi0972.phi001.perseus-lat1.xml@929,8,.,.,PUNCT
phi0972.phi001.perseus-lat1.xml@931,1,Philargyro,Philargyrus,PROPN
phi0972.phi001.perseus-lat1.xml@931,2,etiam,etiam,ADV
phi0972.phi001.perseus-lat1.xml@931,3,fundum,fundus,NOUN
phi0972.phi001.perseus-lat1.xml@931,4,lego,lego,VERB
phi0972.phi001.perseus-lat1.xml@931,5,et,et,CCONJ
phi0972.phi001.perseus-lat1.xml@931,6,contubernalem,contubernalis,NOUN
phi0972.phi001.perseus-lat1.xml@931,7,suam,suus,DET
phi0972.phi001.perseus-lat1.xml@931,8,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@931,9,Carioni,Cario,PROPN
phi0972.phi001.perseus-lat1.xml@931,10,quoque,quoque,PART
phi0972.phi001.perseus-lat1.xml@931,11,insulam,insula,NOUN
phi0972.phi001.perseus-lat1.xml@931,12,et,et,CCONJ
phi0972.phi001.perseus-lat1.xml@931,13,vicesimam,vicesimus,NOUN
phi0972.phi001.perseus-lat1.xml@931,14,et,et,CCONJ
phi0972.phi001.perseus-lat1.xml@931,15,lectum,lectus,NOUN
phi0972.phi001.perseus-lat1.xml@931,16,stratum,sterno,VERB
phi0972.phi001.perseus-lat1.xml@931,17,.,.,PUNCT
phi0972.phi001.perseus-lat1.xml@934,1,Gratias,gratia,NOUN
phi0972.phi001.perseus-lat1.xml@934,2,agere,ago,VERB
phi0972.phi001.perseus-lat1.xml@934,3,omnes,omnis,DET
phi0972.phi001.perseus-lat1.xml@934,4,indulgentiae,indulgentia,NOUN
phi0972.phi001.perseus-lat1.xml@934,5,coeperant,coepio,VERB
phi0972.phi001.perseus-lat1.xml@934,6,domini,dominus,NOUN
phi0972.phi001.perseus-lat1.xml@934,7,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@934,8,cum,cum,SCONJ
phi0972.phi001.perseus-lat1.xml@934,9,ille,ille,DET
phi0972.phi001.perseus-lat1.xml@934,10,oblitus,obliviscor,VERB
phi0972.phi001.perseus-lat1.xml@934,11,nugarum,nugae,NOUN
phi0972.phi001.perseus-lat1.xml@934,12,exemplar,exemplar,NOUN
phi0972.phi001.perseus-lat1.xml@934,13,testamenti,testamentum,NOUN
phi0972.phi001.perseus-lat1.xml@934,14,iussit,iubeo,VERB
phi0972.phi001.perseus-lat1.xml@934,15,afferri,affero,VERB
phi0972.phi001.perseus-lat1.xml@934,16,et,et,CCONJ
phi0972.phi001.perseus-lat1.xml@934,17,totum,totus,DET
phi0972.phi001.perseus-lat1.xml@934,18,a,ab,ADP
phi0972.phi001.perseus-lat1.xml@934,19,primo,primus,ADJ
phi0972.phi001.perseus-lat1.xml@934,20,ad,ad,ADP
phi0972.phi001.perseus-lat1.xml@934,21,ultimum,ultimum,NOUN
phi0972.phi001.perseus-lat1.xml@934,22,ingemescente,ingemesco,VERB
phi0972.phi001.perseus-lat1.xml@934,23,familia,familia,NOUN
phi0972.phi001.perseus-lat1.xml@934,24,recitavit,recito,VERB
phi0972.phi001.perseus-lat1.xml@934,25,.,.,PUNCT
phi0972.phi001.perseus-lat1.xml@936,1,Aedificas,aedifico,VERB
phi0972.phi001.perseus-lat1.xml@936,2,monumentum,monumentum,NOUN
phi0972.phi001.perseus-lat1.xml@936,3,meum,meus,DET
phi0972.phi001.perseus-lat1.xml@936,4,",",",",PUNCT
phi0972.phi001.perseus-lat1.xml@936,5,quemadmodum,quemadmodum,ADV
phi0972.phi001.perseus-lat1.xml@936,6,te,tu,PRON
phi0972.phi001.perseus-lat1.xml@936,7,iussi,iubeo,VERB
