"","Gloss","GlossID","WordID","Word","POS","Analysis","Lemma","Language","Glossing","GlossingID","Manuscript"
"","BCr.30b36: ./. .i. sic numerant primus dies primi mensis.secundus dies secundi mensis. reliqua    'i.e. so they count: first day of the first month; second day of the second month; etc.'","BCr.30b36","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b36.0",".i.","","",".i.","la","gl. augescente paulatimShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_327_14-15a","BCr"
"","BCr.30b36: ./. .i. sic numerant primus dies primi mensis.secundus dies secundi mensis. reliqua    'i.e. so they count: first day of the first month; second day of the second month; etc.'","BCr.30b36","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b36.01","sic","ADV","","sic","la","gl. augescente paulatimShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_327_14-15a","BCr"
"","BCr.30b36: ./. .i. sic numerant primus dies primi mensis.secundus dies secundi mensis. reliqua    'i.e. so they count: first day of the first month; second day of the second month; etc.'","BCr.30b36","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b36.02","numerant","VERB","3pl.pres.ind.act.","numero","la","gl. augescente paulatimShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_327_14-15a","BCr"
"","BCr.30b36: ./. .i. sic numerant primus dies primi mensis.secundus dies secundi mensis. reliqua    'i.e. so they count: first day of the first month; second day of the second month; etc.'","BCr.30b36","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b36.03","primus","ADJ","nom.sg.masc.pos.","primus 1","la","gl. augescente paulatimShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_327_14-15a","BCr"
"","BCr.30b36: ./. .i. sic numerant primus dies primi mensis.secundus dies secundi mensis. reliqua    'i.e. so they count: first day of the first month; second day of the second month; etc.'","BCr.30b36","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b36.04","dies","NOUN","nom.sg.masc.","dies","la","gl. augescente paulatimShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_327_14-15a","BCr"
"","BCr.30b36: ./. .i. sic numerant primus dies primi mensis.secundus dies secundi mensis. reliqua    'i.e. so they count: first day of the first month; second day of the second month; etc.'","BCr.30b36","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b36.05","primi","ADJ","gen.sg.masc.pos.","primus 1","la","gl. augescente paulatimShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_327_14-15a","BCr"
"","BCr.30b36: ./. .i. sic numerant primus dies primi mensis.secundus dies secundi mensis. reliqua    'i.e. so they count: first day of the first month; second day of the second month; etc.'","BCr.30b36","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b36.06","mensis","NOUN","gen.sg.masc.","mensis","la","gl. augescente paulatimShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_327_14-15a","BCr"
"","BCr.30b36: ./. .i. sic numerant primus dies primi mensis.secundus dies secundi mensis. reliqua    'i.e. so they count: first day of the first month; second day of the second month; etc.'","BCr.30b36","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b36.07","secundus","ADJ","nom.sg.masc.pos.","secundus","la","gl. augescente paulatimShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_327_14-15a","BCr"
"","BCr.30b36: ./. .i. sic numerant primus dies primi mensis.secundus dies secundi mensis. reliqua    'i.e. so they count: first day of the first month; second day of the second month; etc.'","BCr.30b36","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b36.08","dies","NOUN","nom.sg.masc.","dies","la","gl. augescente paulatimShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_327_14-15a","BCr"
"","BCr.30b36: ./. .i. sic numerant primus dies primi mensis.secundus dies secundi mensis. reliqua    'i.e. so they count: first day of the first month; second day of the second month; etc.'","BCr.30b36","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b36.09","secundi","ADJ","gen.sg.masc.pos.","secundus","la","gl. augescente paulatimShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_327_14-15a","BCr"
"","BCr.30b36: ./. .i. sic numerant primus dies primi mensis.secundus dies secundi mensis. reliqua    'i.e. so they count: first day of the first month; second day of the second month; etc.'","BCr.30b36","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b36.10","mensis","NOUN","gen.sg.masc.","mensis","la","gl. augescente paulatimShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_327_14-15a","BCr"
"","BCr.30b36: ./. .i. sic numerant primus dies primi mensis.secundus dies secundi mensis. reliqua    'i.e. so they count: first day of the first month; second day of the second month; etc.'","BCr.30b36","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b36.11","reliqua","DET","nom.pl.neut.","reliquus","la","gl. augescente paulatimShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_327_14-15a","BCr"
"","BVi.03b31: .i. primus dies primi secundus dies secundi    'i.e. first day of the first; second day of the second'","BVi.03b31","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b31.0",".i.","","",".i.","la","gl. augescente paulatimShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_327_14-15a","BVi"
"","BVi.03b31: .i. primus dies primi secundus dies secundi    'i.e. first day of the first; second day of the second'","BVi.03b31","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b31.1","primus","ADJ","nom.sg.masc.pos.","primus 1","la","gl. augescente paulatimShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_327_14-15a","BVi"
"","BVi.03b31: .i. primus dies primi secundus dies secundi    'i.e. first day of the first; second day of the second'","BVi.03b31","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b31.2","dies","NOUN","nom.sg.masc.","dies","la","gl. augescente paulatimShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_327_14-15a","BVi"
"","BVi.03b31: .i. primus dies primi secundus dies secundi    'i.e. first day of the first; second day of the second'","BVi.03b31","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b31.3","primi","ADJ","gen.sg.masc.pos.","primus 1","la","gl. augescente paulatimShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_327_14-15a","BVi"
"","BVi.03b31: .i. primus dies primi secundus dies secundi    'i.e. first day of the first; second day of the second'","BVi.03b31","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b31.4","secundus","ADJ","nom.sg.masc.pos.","secundus","la","gl. augescente paulatimShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_327_14-15a","BVi"
"","BVi.03b31: .i. primus dies primi secundus dies secundi    'i.e. first day of the first; second day of the second'","BVi.03b31","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b31.5","dies","NOUN","nom.sg.masc.","dies","la","gl. augescente paulatimShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_327_14-15a","BVi"
"","BVi.03b31: .i. primus dies primi secundus dies secundi    'i.e. first day of the first; second day of the second'","BVi.03b31","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b31.6","secundi","ADJ","gen.sg.masc.pos.","secundus","la","gl. augescente paulatimShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_327_14-15a","BVi"
"","Sg.68.06a: sicnumerant primus dies primi mensis. secundi dies secundimensis.    'so they count: first day of the first month; second day of the second month; etc.'","Sg.68.06a","http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.06a.0","sic","ADV","","sic","la","gl. augescente paulatimShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_327_14-15a","Sg"
"","Sg.68.06a: sicnumerant primus dies primi mensis. secundi dies secundimensis.    'so they count: first day of the first month; second day of the second month; etc.'","Sg.68.06a","http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.06a.1","numerant","VERB","3pl.pres.ind.act.","numero","la","gl. augescente paulatimShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_327_14-15a","Sg"
"","Sg.68.06a: sicnumerant primus dies primi mensis. secundi dies secundimensis.    'so they count: first day of the first month; second day of the second month; etc.'","Sg.68.06a","http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.06a.2","primus","ADJ","nom.sg.masc.pos.","primus 1","la","gl. augescente paulatimShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_327_14-15a","Sg"
"","Sg.68.06a: sicnumerant primus dies primi mensis. secundi dies secundimensis.    'so they count: first day of the first month; second day of the second month; etc.'","Sg.68.06a","http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.06a.3","dies","NOUN","nom.pl.masc.","dies","la","gl. augescente paulatimShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_327_14-15a","Sg"
"","Sg.68.06a: sicnumerant primus dies primi mensis. secundi dies secundimensis.    'so they count: first day of the first month; second day of the second month; etc.'","Sg.68.06a","http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.06a.4","primi","ADJ","gen.sg.masc.pos.","primus 1","la","gl. augescente paulatimShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_327_14-15a","Sg"
"","Sg.68.06a: sicnumerant primus dies primi mensis. secundi dies secundimensis.    'so they count: first day of the first month; second day of the second month; etc.'","Sg.68.06a","http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.06a.5","mensis","NOUN","gen.sg.masc.","mensis","la","gl. augescente paulatimShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_327_14-15a","Sg"
"","Sg.68.06a: sicnumerant primus dies primi mensis. secundi dies secundimensis.    'so they count: first day of the first month; second day of the second month; etc.'","Sg.68.06a","http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.06a.6","secundi","ADJ","gen.sg.masc.pos.","secundus","la","gl. augescente paulatimShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_327_14-15a","Sg"
"","Sg.68.06a: sicnumerant primus dies primi mensis. secundi dies secundimensis.    'so they count: first day of the first month; second day of the second month; etc.'","Sg.68.06a","http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.06a.7","dies","NOUN","nom.sg.masc.","dies","la","gl. augescente paulatimShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_327_14-15a","Sg"
"","Sg.68.06a: sicnumerant primus dies primi mensis. secundi dies secundimensis.    'so they count: first day of the first month; second day of the second month; etc.'","Sg.68.06a","http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.06a.8","secundi","ADJ","gen.sg.masc.pos.","secundus","la","gl. augescente paulatimShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_327_14-15a","Sg"
"","Sg.68.06a: sicnumerant primus dies primi mensis. secundi dies secundimensis.    'so they count: first day of the first month; second day of the second month; etc.'","Sg.68.06a","http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.06a.9","mensis","NOUN","gen.sg.masc.","mensis","la","gl. augescente paulatimShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_327_14-15a","Sg"
"","BVi.03b23: primus dies primi men sis    'first day of the first month'","BVi.03b23","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b23.0","primus","ADJ","nom.sg.masc.pos.","primus 1","la","gl. ab incipiente [...] mensis","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_327_5a","BVi"
"","BVi.03b23: primus dies primi men sis    'first day of the first month'","BVi.03b23","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b23.1","dies","NOUN","nom.sg.masc.","dies","la","gl. ab incipiente [...] mensis","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_327_5a","BVi"
"","BVi.03b23: primus dies primi men sis    'first day of the first month'","BVi.03b23","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b23.2","primi","ADJ","gen.sg.masc.pos.","primus 1","la","gl. ab incipiente [...] mensis","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_327_5a","BVi"
"","BVi.03b23: primus dies primi men sis    'first day of the first month'","BVi.03b23","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b23.4","mensis","NOUN","gen.sg.masc.","mensis","la","gl. ab incipiente [...] mensis","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_327_5a","BVi"
"","BVi.03b35a: sed dict    ''''","BVi.03b35a","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b35a.1","sed","CCONJ","","sed","la","gl. ordine a","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_328_20","BVi"
"","BCr.30c01: : apostolorum    'of the apostles'","BCr.30c01","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30c01.0","apostolorum","NOUN","gen.pl.neut.","apostolus","la","gl. canonesShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_328_22b","BCr"
"","BVi.03b37b: epistula a po stolorum    'letter of the apostles'","BVi.03b37b","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b37b.0","epistula","NOUN","nom.sg.fem.","epistula","la","gl. canonesShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_328_22b","BVi"
"","BVi.03b37b: epistula a po stolorum    'letter of the apostles'","BVi.03b37b","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b37b.1","apostolorum","NOUN","gen.pl.neut.","apostolus","la","gl. canonesShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_328_22b","BVi"
"","Ang.54bbis28c: die    'day'","Ang.54bbis28c","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis28c.0","die","NOUN","abl.sg.fem.","dies","la","gl. quartaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_328_24a","Ang"
"","BVi.03b39a: .i. die    'i.e. day'","BVi.03b39a","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b39a.0",".i.","","",".i.","la","gl. quartaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_328_24a","BVi"
"","BVi.03b39a: .i. die    'i.e. day'","BVi.03b39a","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b39a.1","die","NOUN","abl.sg.fem.","dies","la","gl. quartaShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_328_24a","BVi"
"","Ang.54bbis31b: .i. adiuuatur    'i.e. it is helped'","Ang.54bbis31b","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis31b.0",".i.","","",".i.","la","gl. astipulaturShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_328_27a","Ang"
"","Ang.54bbis31b: .i. adiuuatur    'i.e. it is helped'","Ang.54bbis31b","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis31b.1","adiuuatur","VERB","3sg.pres.ind.pass.","adiuuo","la","gl. astipulaturShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_328_27a","Ang"
"","BCr.30c07: adiunguitur    'it is added'","BCr.30c07","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30c07.0","adiunguitur","VERB","3sg.pres.ind.pass.","adiungo","la","gl. astipulaturShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_328_27a","BCr"
"","BVi.03b43a: adiuuatur    'it is helped'","BVi.03b43a","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b43a.0","adiuuatur","VERB","3sg.pres.ind.pass.","adiuuo","la","gl. astipulaturShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_328_27a","BVi"
"","Sg.68.22: .i. adiuuat.    'i.e. it helps'","Sg.68.22","http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.22.0",".i.","","",".i.","la","gl. astipulaturShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_328_27a","Sg"
"","Sg.68.22: .i. adiuuat.    'i.e. it helps'","Sg.68.22","http://gams.uni-graz.at/o:glossvibe.bvi#Sg.68.22.1","adiuuat","VERB","3sg.pres.ind.act.","adiuuo","la","gl. astipulaturShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_328_27a","Sg"
"","BVi.03b43b: .i. est    'it is'","BVi.03b43b","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b43b.0",".i.","","",".i.","la","gl.","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_328_29a","BVi"
"","BVi.03b43b: .i. est    'it is'","BVi.03b43b","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b43b.1","est","VERB","3sg.pres.ind.act.","sum","la","gl.","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_328_29a","BVi"
"","Ang.54bbis37a: .i. distios et martiis    'i.e. Distios and Martius'","Ang.54bbis37a","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis37a.0",".i.","","",".i.","la","gl. mensisShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_329_35a","Ang"
"","Ang.54bbis37a: .i. distios et martiis    'i.e. Distios and Martius'","Ang.54bbis37a","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis37a.1","distios","PROPN","nom.sg.masc.","distios","la","gl. mensisShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_329_35a","Ang"
"","Ang.54bbis37a: .i. distios et martiis    'i.e. Distios and Martius'","Ang.54bbis37a","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis37a.2","et","CCONJ","","et","la","gl. mensisShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_329_35a","Ang"
"","Ang.54bbis37a: .i. distios et martiis    'i.e. Distios and Martius'","Ang.54bbis37a","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis37a.3","martiis","PROPN","nom.sg.masc.","martius","la","gl. mensisShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_329_35a","Ang"
"","BVi.03c05: distios et martius    'Distios and Martius'","BVi.03c05","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03c05.0","distios","PROPN","nom.sg.masc.","distios","la","gl. mensisShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_329_35a","BVi"
"","BVi.03c05: distios et martius    'Distios and Martius'","BVi.03c05","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03c05.1","et","CCONJ","","et","la","gl. mensisShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_329_35a","BVi"
"","BVi.03c05: distios et martius    'Distios and Martius'","BVi.03c05","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03c05.2","martius","PROPN","nom.sg.masc.","martius","la","gl. mensisShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_329_35a","BVi"
"","BVi.03c31.38: tri lida indi .i. embolism in tris lid et iunius et iulius    'three Lida in it, i.e. the embolismic (year), the third Lida and June and July'","BVi.03c31.38","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03c31.38.08","et","CCONJ","","et","la","gl. id annus ille tri lidi cognominabatur","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_330_22a","BVi"
"","BVi.03c31.38: tri lida indi .i. embolism in tris lid et iunius et iulius    'three Lida in it, i.e. the embolismic (year), the third Lida and June and July'","BVi.03c31.38","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03c31.38.09","iunius","NOUN","nom.sg.masc.","iunius","la","gl. id annus ille tri lidi cognominabatur","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_330_22a","BVi"
"","BVi.03c31.38: tri lida indi .i. embolism in tris lid et iunius et iulius    'three Lida in it, i.e. the embolismic (year), the third Lida and June and July'","BVi.03c31.38","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03c31.38.10","et","CCONJ","","et","la","gl. id annus ille tri lidi cognominabatur","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_330_22a","BVi"
"","BVi.03c31.38: tri lida indi .i. embolism in tris lid et iunius et iulius    'three Lida in it, i.e. the embolismic (year), the third Lida and June and July'","BVi.03c31.38","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03c31.38.11","iulius","NOUN","nom.sg.masc.","iulius","la","gl. id annus ille tri lidi cognominabatur","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_330_22a","BVi"
"","BVi.03d18a: agimus    'we do/make/act'","BVi.03d18a","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03d18a.0","agimus","VERB","1pl.pres.ind.act.","ago","la","gl. gratias","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_332_50a","BVi"
"","Ang.55b06b: ago    'I do/make/act'","Ang.55b06b","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.55b06b.0","ago","VERB","1sg.pres.ind.act.","ago","la","gl. quiShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_332_51a","Ang"
"","BVi.03d18b: ago    'I do/make/act'","BVi.03d18b","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03d18b.0","ago","VERB","1sg.pres.ind.act.","ago","la","gl. quiShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_332_51a","BVi"
"","Ang.55b21b: .i. sagitarius    'i.e. Sagittarius'","Ang.55b21b","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.55b21b.0",".i.","","",".i.","la","gl. architenensShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_333_17a","Ang"
"","Ang.55b21b: .i. sagitarius    'i.e. Sagittarius'","Ang.55b21b","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.55b21b.1","sagitarius","NOUN","nom.sg.masc.","sagittarius","la","gl. architenensShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_333_17a","Ang"
"","BCr.30d51: sagitarius    'Sagittarius'","BCr.30d51","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30d51.0","sagitarius","NOUN","nom.sg.masc.","sagittarius","la","gl. architenensShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_333_17a","BCr"
"","BVi.03d34: sagittarius    'Sagittarius'","BVi.03d34","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03d34.0","sagittarius","NOUN","nom.sg.masc.","sagittarius","la","gl. architenensShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_333_17a","BVi"
"","BVi.04a10: % ·l· sa tius    'or rather'","BVi.04a10","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a10.0","·l·","NUM","","(Roman numerals)","la","gl.","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_343_10a","BVi"
"","BVi.04a10: % ·l· sa tius    'or rather'","BVi.04a10","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a10.1","satius","NOUN","nom.sg.neut.","satius","la","gl.","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_343_10a","BVi"
"","BVi.04a05.40: iss ocht nuara bíte forsna secht laib fíchet dotet cae ndib is in tris … tri ocht as kalenda secht lae fichet (?) dotet ordo    'It is eight hours that are in the twenty-seven days that comes the way [?] from them into the third […] three eights which is the new moon of the twenty-seven days to it, the order comes'","BVi.04a05.40","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a05.40.12","in","ADP","acc.","i","la","gl. ???","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_343_6a","BVi"
"","BVi.04a05.40: iss ocht nuara bíte forsna secht laib fíchet dotet cae ndib is in tris … tri ocht as kalenda secht lae fichet (?) dotet ordo    'It is eight hours that are in the twenty-seven days that comes the way [?] from them into the third […] three eights which is the new moon of the twenty-seven days to it, the order comes'","BVi.04a05.40","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a05.40.13","tris","ADJ","compos.","tres 2","la","gl. ???","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_343_6a","BVi"
"","BVi.04a05.40: iss ocht nuara bíte forsna secht laib fíchet dotet cae ndib is in tris … tri ocht as kalenda secht lae fichet (?) dotet ordo    'It is eight hours that are in the twenty-seven days that comes the way [?] from them into the third […] three eights which is the new moon of the twenty-seven days to it, the order comes'","BVi.04a05.40","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a05.40.17","kalenda","NOUN","","kalenda","la","gl. ???","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_343_6a","BVi"
"","BVi.04a05.40: iss ocht nuara bíte forsna secht laib fíchet dotet cae ndib is in tris … tri ocht as kalenda secht lae fichet (?) dotet ordo    'It is eight hours that are in the twenty-seven days that comes the way [?] from them into the third […] three eights which is the new moon of the twenty-seven days to it, the order comes'","BVi.04a05.40","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a05.40.22","ordo","NOUN","nom.sg.masc.","ordo","la","gl. ???","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_343_6a","BVi"
"","Ang.57b16e: doudid cum unam literam.    'two days with one letter'","Ang.57b16e","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.57b16e.2","cum","ADP","","cum","la","gl. alternis apposuimusShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_11a","Ang"
"","Ang.57b16e: doudid cum unam literam.    'two days with one letter'","Ang.57b16e","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.57b16e.3","unam","NUM","acc.sg.fem.","unus","la","gl. alternis apposuimusShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_11a","Ang"
"","Ang.57b16e: doudid cum unam literam.    'two days with one letter'","Ang.57b16e","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.57b16e.4","literam","NOUN","acc.sg.","litera","la","gl. alternis apposuimusShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_11a","Ang"
"","Ang.58a11b: super xi.    'on the eleventh'","Ang.58a11b","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a11b.0","super","ADP","","super","la","gl. adde epactas anniShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_13a","Ang"
"","Ang.57b26d: inquo es.    'in which you are'","Ang.57b26d","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.57b26d.0","in","ADP","","in","la","gl. dieiShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_26a","Ang"
"","Ang.57b26d: inquo es.    'in which you are'","Ang.57b26d","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.57b26d.1","quo","PRON","abl.sg.neut.","qui","la","gl. dieiShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_26a","Ang"
"","Ang.57b26d: inquo es.    'in which you are'","Ang.57b26d","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.57b26d.2","es","VERB","2sg.pres.ind.act.","sum","la","gl. dieiShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_26a","Ang"
"","BCr.32a54: .i. xi.kalendis aprilis    'i.e. the eleventh calends of April (March 22)'","BCr.32a54","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32a54.0",".i.","","",".i.","la","gl. adde epactas xi fiunt xx uigeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_346_11a","BCr"
"","BCr.32a54: .i. xi.kalendis aprilis    'i.e. the eleventh calends of April (March 22)'","BCr.32a54","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32a54.2","kalendis","NOUN","","kalenda","la","gl. adde epactas xi fiunt xx uigeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_346_11a","BCr"
"","BCr.32a54: .i. xi.kalendis aprilis    'i.e. the eleventh calends of April (March 22)'","BCr.32a54","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32a54.3","aprilis","ADJ","","aprilis","la","gl. adde epactas xi fiunt xx uigeShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_346_11a","BCr"
