sample_id,word_id_gold,word_gold,lemma_gold,pos_gold,token_idx,word_id_pred,word_pred,lemma_pred,pos_pred,word_match
BVi.02d27.29,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d27.29.4,templo,templum,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d27.29.1,templo,templum,NOUN,True
Ang.54b27b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b27b.0,candelas,candela,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b27b.0,candelas,candela,NOUN,True
BVi.02d30,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d30.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d30.0,idest,idest,CCONJ,True
BVi.02d30,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d30.1,lucernas,lucerna,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d30.1,lucernas,lucerna,NOUN,True
BVi.02d31,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d31.0,in,in,ADP,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d31.0,in,in,ADP,True
BVi.02d31,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d31.1,ceteris,ceterus,DET,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d31.1,ceteris,ceterus,DET,True
Ang.54b34c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b34c.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b34c.0,idest,idest,CCONJ,True
Ang.54b34c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b34c.2,et,et,CCONJ,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b34c.1,et,et,CCONJ,True
BVi.03a04,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a04.0,circulum,circulus,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a04.0,circulum,circulus,NOUN,True
BVi.03a05,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a05.0,dies,dies,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a05.0,dies,dies,NOUN,True
Ang.54abis06c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis06c.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis06c.0,idest,idest,CCONJ,True
Ang.54abis06c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis06c.1,fefellit,fallo,VERB,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis06c.1,fefellit,fefello,VERB,True
Ang.54abis06c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis06c.2,ordo,ordo,NOUN,2,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis06c.2,ordo,ordo,NOUN,True
Ang.54abis06c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis06c.3,grecorum,graecus,NOUN,3,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis06c.3,grecorum,grecus,ADJ,True
Ang.54abis06c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis06c.4,romannorum,romanus,NOUN,4,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis06c.4,romannorum,romannum,NOUN,True
BCr.30a24a,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30a24a.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30a24a.0,idest,idest,CCONJ,True
BCr.30a24a,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30a24a.1,fefellit,fallo,VERB,1,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30a24a.1,fefellit,fefello,VERB,True
BVi.03a09a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a09a.0,fefellit,fallo,VERB,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a09a.0,fefellit,fefello,VERB,True
Sg.66.22a,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.66.22a.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.66.22a.0,idest,idest,CCONJ,True
Sg.66.22a,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.66.22a.1,fefellit,fallo,VERB,1,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.66.22a.1,fefellit,fefello,VERB,True
BVi.03a09b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a09b.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a09b.0,idest,idest,CCONJ,True
BVi.03a09b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a09b.1,anni,annus,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a09b.1,anni,annus,NOUN,True
Ang.54abis07a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis07a.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis07a.0,idest,idest,CCONJ,True
BVi.03a10c,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a10c.1,ad,ad,ADP,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a10c.0,ad,ad,ADP,True
BVi.03a10c,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a10c.2,grecum,graecus,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a10c.1,grecum,grecus,NOUN,True
BVi.03a10c,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a10c.3,numerum,numerus,NOUN,2,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a10c.2,numerum,numerus,NOUN,True
Ang.54abis22a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis22a.0,festis,festis,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis22a.0,festis,festis,NOUN,True
Ang.54abis22a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis22a.1,termini,terminus,PROPN,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis22a.1,termini,terminus,NOUN,True
BCr.30a50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30a50.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30a50.0,idest,idest,CCONJ,True
BCr.30a50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30a50.1,feris,feria,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30a50.1,feris,fer,NOUN,True
BCr.30a50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30a50.2,termini,terminus,PROPN,2,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30a50.2,termini,terminus,NOUN,True
BCr.30a50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30a50.3,hic,hic,DET,3,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30a50.3,hic,hic,DET,True
BCr.30a50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30a50.4a,est,sum,VERB,4,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30a50.4,est,sum,AUX,True
BCr.30a50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30a50.4b,plutonis,plutor,NOUN,5,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30a50.5,plutonis,pluto,NOUN,True
BVi.03a29.32,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a29.32.1,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a29.32.0,idest,idest,CCONJ,True
BVi.03a29.32,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a29.32.2,termini,terminus,PROPN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a29.32.1,termini,terminus,NOUN,True
Sg.67.08a,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.08a.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.08a.0,idest,idest,CCONJ,True
Sg.67.08a,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.08a.1,feriae,feria,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.08a.1,feriae,feria,NOUN,True
Sg.67.08a,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.08a.2,terminalis,terminalis,ADJ,2,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.08a.2,terminalis,terminalis,ADJ,True
BVi.03a44a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a44a.01,horae,hora,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a44a.0,horae,hora,NOUN,True
BVi.03a44a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a44a.04,idest,idest,CCONJ,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a44a.1,idest,idest,CCONJ,True
BVi.03a44a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a44a.06,horae,hora,NOUN,2,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a44a.2,horae,hora,NOUN,True
BVi.03a44a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a44a.08,ad,ad,ADP,3,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a44a.3,ad,ad,ADP,True
BVi.03a44b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a44b.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a44b.0,idest,idest,CCONJ,True
BVi.03a44b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a44b.1,horae,hora,CCONJ,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a44b.1,horae,hora,NOUN,True
Ang.54bbis09b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis09b.0,exemplum,exemplum,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis09b.0,exemplum,exemplum,NOUN,True
BCr.30b29,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b29.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b29.0,idest,idest,CCONJ,True
BCr.30b29,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b29.1,exemplum,exemplum,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b29.1,exemplum,exemplum,NOUN,True
BVi.03b15,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b15.0,exemplum,exemplum,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b15.0,exemplum,exemplum,NOUN,True
Sg.67.30,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.30.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.30.0,idest,idest,CCONJ,True
Sg.67.30,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.30.1,exemplum,exemplum,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.30.1,exemplum,exemplum,NOUN,True
BCr.30b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b03.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b03.0,idest,idest,CCONJ,True
BCr.30b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b03.1,templum,templum,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b03.1,templum,templum,NOUN,True
BCr.30b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b03.2,iouis,iouis,PROPN,2,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b03.2,iouis,iouis,PROPN,True
BCr.30b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b03.3,in,in,ADP,3,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b03.3,in,in,ADP,True
BCr.30b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b03.4,quo,qui,PRON,4,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b03.4,quo,qui,PRON,True
BCr.30b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b03.5,capita,capitum,NOUN,5,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b03.5,capita,capita,NOUN,True
BCr.30b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b03.6,deorum,deus,PROPN,6,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b03.6,deorum,deus,NOUN,True
BCr.30b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b03.7,incaelatura,incaelatus,ADJ,7,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b03.7,incaelatura,incaelo,VERB,True
BCr.30b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b03.8,fiebant,facio,VERB,8,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b03.8,fiebant,fio,VERB,True
BVi.03a38,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a38.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a38.0,idest,idest,CCONJ,True
BVi.03a38,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a38.1,templum,templum,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a38.1,templum,templum,NOUN,True
BVi.03a38,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a38.2,idoli,idolum,NOUN,2,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a38.2,idoli,idolon,NOUN,True
Sg.67.15,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.15.0,templum,templum,NOUN,0,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.15.0,templum,templum,NOUN,True
Sg.67.15,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.15.1,iouis,iouis,PROPN,1,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.15.1,iouis,iouis,PROPN,True
Sg.67.15,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.15.2,in,in,ADP,2,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.15.2,in,in,ADP,True
Sg.67.15,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.15.3,quo,qui,PRON,3,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.15.3,quo,qui,PRON,True
Sg.67.15,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.15.4,capita,capitum,NOUN,4,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.15.4,capita,capita,NOUN,True
Sg.67.15,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.15.5,deorum,deus,PROPN,5,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.15.5,deorum,deus,NOUN,True
Sg.67.15,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.15.6,incelatura,incaelatus,ADJ,6,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.15.6,incelatura,incilo,VERB,True
Sg.67.15,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.15.7,fiebant,facio,VERB,7,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.15.7,fiebant,fio,VERB,True
Ang.54abis27a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis27a.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis27a.0,idest,idest,CCONJ,True
Ang.54abis27a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis27a.1,maiori,magnus,ADJ,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis27a.1,maiori,magnus,ADJ,True
Ang.54abis27a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis27a.2,pontifici,pontifex,NOUN,2,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis27a.2,pontifici,pontificus,NOUN,True
BCr.30b01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b01.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b01.0,idest,idest,CCONJ,True
BCr.30b01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b01.01,regi,rex,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b01.1,regi,rex,NOUN,True
BCr.30b01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b01.02,colenti,colo,VERB,2,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b01.2,colenti,colo,VERB,True
BCr.30b01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b01.03,sacrificia,sacrificium,NOUN,3,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b01.3,sacrificia,sacrificium,NOUN,True
BCr.30b01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b01.04,hoc,hic,DET,4,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b01.4,hoc,hic,DET,True
BCr.30b01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b01.05,est,sum,VERB,5,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b01.5,est,sum,AUX,True
BCr.30b01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b01.06,regi,rex,NOUN,6,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b01.6,regi,rex,NOUN,True
BCr.30b01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b01.07,qui,qui,PRON,7,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b01.7,qui,qui,PRON,True
BCr.30b01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b01.08,sacrificiis,sacrificium,NOUN,8,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b01.8,sacrificiis,sacrificium,NOUN,True
BCr.30b01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b01.09,perfiebat,nan,CCONJ,9,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b01.9,perfiebat,perfio,VERB,True
BCr.30b01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b01.10,uel,uel,CCONJ,10,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b01.10,uel,uel,CCONJ,True
BCr.30b01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b01.11,pontifici,pontifex,NOUN,11,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b01.11,pontifici,pontificus,NOUN,True
BCr.30b01,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b01.12,maiori,magnus,ADJ,12,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b01.12,maiori,magnus,ADJ,True
Sg.67.13b,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.13b.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.13b.0,idest,idest,CCONJ,True
Sg.67.13b,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.13b.1,regi,rex,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.13b.1,regi,rex,NOUN,True
Sg.67.13b,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.13b.2,colenti,colo,VERB,2,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.13b.2,colenti,colo,VERB,True
Sg.67.13b,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.13b.3,sacrificia,sacrificium,NOUN,3,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.13b.3,sacrificia,sacrificium,NOUN,True
Sg.67.13b,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.13b.4a,hoc,hic,DET,4,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.13b.4,hoc,hic,DET,True
Sg.67.13b,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.13b.4b,em,nan,CCONJ,5,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.13b.5,em,eo,VERB,True
Sg.67.13b,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.13b.5,qui,qui,PRON,6,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.13b.6,qui,qui,PRON,True
Sg.67.13b,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.13b.6,sacrifitas,sacrificus,NOUN,7,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.13b.7,sacrifitas,sacrifitas,NOUN,True
Sg.67.13b,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.13b.7,prefiebat,nan,CCONJ,8,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.13b.8,prefiebat,prefio,VERB,True
Sg.67.13b,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.13b.8,uel,uel,CCONJ,9,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.13b.9,uel,uel,CCONJ,True
Sg.67.13b,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.13b.9a,pontifici,pontifex,NOUN,10,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.13b.10,pontifici,pontificus,NOUN,True
Sg.67.13b,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.13b.9b,maiori,magnus,ADJ,11,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.13b.11,maiori,magnus,ADJ,True
Ang.54abis29a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis29a.0,quia,quia,SCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis29a.0,quia,quia,SCONJ,True
Ang.54abis29a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis29a.1,in,in,ADP,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis29a.1,in,in,ADP,True
Ang.54abis29a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis29a.2,ea,is,PRON,2,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis29a.2,ea,is,PRON,True
Ang.54abis29a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis29a.3,uocabatur,uoco,VERB,3,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis29a.3,uocabatur,uoco,VERB,True
Ang.54abis29a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis29a.4,plebs,plebs,NOUN,4,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis29a.4,plebs,plebs,NOUN,True
BVi.03a39,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a39.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a39.0,idest,idest,CCONJ,True
BVi.03a39,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a39.1,plebum,plebs,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a39.1,plebum,plebus,NOUN,True
BVi.03a39,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a39.2,loci,locus,NOUN,2,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a39.2,loci,locus,NOUN,True
Ang.54bbis17c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis17c.0,reuententis,reuertor,VERB,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis17c.0,reuententis,reuentor,VERB,True
Ang.54bbis17c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis17c.1,in,in,ADP,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis17c.1,in,in,ADP,True
Ang.54bbis17c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis17c.2,suum,suus,DET,2,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis17c.2,suum,suus,DET,True
Ang.54bbis17c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis17c.3,locum,locus,NOUN,3,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis17c.3,locum,locus,NOUN,True
Ang.54bbis17c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis17c.4,primum,primus 1,ADJ,4,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis17c.4,primum,primus,ADJ,True
BVi.03b27,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b27.0,reuertentis,reuertor,VERB,0,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b27.0,reuertentis,reuertor,VERB,True
BVi.03b27,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b27.1,in,in,ADP,1,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b27.1,in,in,ADP,True
BVi.03b27,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b27.2,suum,suus,DET,2,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b27.2,suum,suus,DET,True
BVi.03b27,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b27.3,locum,locus,NOUN,3,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b27.3,locum,locus,NOUN,True
Ang.54bbis20b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis20b.0,primus,primus 1,ADJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis20b.0,primus,primus,ADJ,True
Ang.54bbis20b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis20b.1,dies,dies,NOUN,1,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis20b.1,dies,dies,NOUN,True
Ang.54bbis20b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis20b.2,primi,primus 1,ADJ,2,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis20b.2,primi,primus,ADJ,True
Ang.54bbis20b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis20b.3,mensis,mensis,NOUN,3,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis20b.3,mensis,mensis,NOUN,True
Ang.54bbis20b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis20b.4,et,et,CCONJ,4,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis20b.4,et,et,CCONJ,True
Ang.54bbis20b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis20b.5,secundus,secundus,ADJ,5,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis20b.5,secundus,secundus,ADJ,True
Ang.54bbis20b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis20b.6,reliqua,reliquus,DET,6,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis20b.6,reliqua,reliquus,ADJ,True
BCr.30b36,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b36.0,idest,idest,CCONJ,0,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b36.0,idest,idest,CCONJ,True
BCr.30b36,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b36.01,sic,sic,ADV,1,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b36.1,sic,sic,ADV,True
BCr.30b36,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b36.02,numerant,numero,VERB,2,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b36.2,numerant,numero,VERB,True
BCr.30b36,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b36.03,primus,primus 1,ADJ,3,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b36.3,primus,primus,ADJ,True
BCr.30b36,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b36.04,dies,dies,NOUN,4,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b36.4,dies,dies,NOUN,True
