"","Gloss","GlossID","WordID","Word","POS","Analysis","Lemma","Language","Glossing","GlossingID","Manuscript"
"","BVi.04a10: % ·l· sa tius    'or rather'","BVi.04a10","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a10.0","·l·","NUM","","(Roman numerals)","la","gl.","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_343_10a","BVi"
"","BVi.04a10: % ·l· sa tius    'or rather'","BVi.04a10","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a10.1","satius","NOUN","nom.sg.neut.","satius","la","gl.","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_343_10a","BVi"
"","BVi.04a09.41: fad di litraib alfabeti    '??? letters of the alphabet twenty-nine twenty-seven'","BVi.04a09.41","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a09.41.0","fad","","","","sga","gl.","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_343_10b","BVi"
"","BVi.04a09.41: fad di litraib alfabeti    '??? letters of the alphabet twenty-nine twenty-seven'","BVi.04a09.41","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a09.41.1","di","","","","sga","gl.","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_343_10b","BVi"
"","BVi.04a09.41: fad di litraib alfabeti    '??? letters of the alphabet twenty-nine twenty-seven'","BVi.04a09.41","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a09.41.2","litraib","NOUN","dat.pl.","litter","sga","gl.","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_343_10b","BVi"
"","BVi.04a09.41: fad di litraib alfabeti    '??? letters of the alphabet twenty-nine twenty-seven'","BVi.04a09.41","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a09.41.3","alfabeti","","","","sga","gl.","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_343_10b","BVi"
"","BVi.04a05.40: iss ocht nuara bíte forsna secht laib fíchet dotet cae ndib is in tris … tri ocht as kalenda secht lae fichet (?) dotet ordo    'It is eight hours that are in the twenty-seven days that comes the way [?] from them into the third […] three eights which is the new moon of the twenty-seven days to it, the order comes'","BVi.04a05.40","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a05.40.0","iss","VERB","3sg.pres.ind.","is","sga","gl. ???","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_343_6a","BVi"
"","BVi.04a05.40: iss ocht nuara bíte forsna secht laib fíchet dotet cae ndib is in tris … tri ocht as kalenda secht lae fichet (?) dotet ordo    'It is eight hours that are in the twenty-seven days that comes the way [?] from them into the third […] three eights which is the new moon of the twenty-seven days to it, the order comes'","BVi.04a05.40","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a05.40.01","ocht","NUM","","ocht","sga","gl. ???","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_343_6a","BVi"
"","BVi.04a05.40: iss ocht nuara bíte forsna secht laib fíchet dotet cae ndib is in tris … tri ocht as kalenda secht lae fichet (?) dotet ordo    'It is eight hours that are in the twenty-seven days that comes the way [?] from them into the third […] three eights which is the new moon of the twenty-seven days to it, the order comes'","BVi.04a05.40","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a05.40.02","nuara","NOUN","nom.pl.","úar 2","sga","gl. ???","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_343_6a","BVi"
"","BVi.04a05.40: iss ocht nuara bíte forsna secht laib fíchet dotet cae ndib is in tris … tri ocht as kalenda secht lae fichet (?) dotet ordo    'It is eight hours that are in the twenty-seven days that comes the way [?] from them into the third […] three eights which is the new moon of the twenty-seven days to it, the order comes'","BVi.04a05.40","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a05.40.03","bíte","VERB","3pl.hab.rel.","ad·tá","sga","gl. ???","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_343_6a","BVi"
"","BVi.04a05.40: iss ocht nuara bíte forsna secht laib fíchet dotet cae ndib is in tris … tri ocht as kalenda secht lae fichet (?) dotet ordo    'It is eight hours that are in the twenty-seven days that comes the way [?] from them into the third […] three eights which is the new moon of the twenty-seven days to it, the order comes'","BVi.04a05.40","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a05.40.04a","for","ADP","dat.","for","sga","gl. ???","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_343_6a","BVi"
"","BVi.04a05.40: iss ocht nuara bíte forsna secht laib fíchet dotet cae ndib is in tris … tri ocht as kalenda secht lae fichet (?) dotet ordo    'It is eight hours that are in the twenty-seven days that comes the way [?] from them into the third […] three eights which is the new moon of the twenty-seven days to it, the order comes'","BVi.04a05.40","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a05.40.04b","sna","DET","dat.pl.neut.","in 1","sga","gl. ???","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_343_6a","BVi"
"","BVi.04a05.40: iss ocht nuara bíte forsna secht laib fíchet dotet cae ndib is in tris … tri ocht as kalenda secht lae fichet (?) dotet ordo    'It is eight hours that are in the twenty-seven days that comes the way [?] from them into the third […] three eights which is the new moon of the twenty-seven days to it, the order comes'","BVi.04a05.40","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a05.40.05","secht","NUM","dat.pl.","secht 1","sga","gl. ???","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_343_6a","BVi"
"","BVi.04a05.40: iss ocht nuara bíte forsna secht laib fíchet dotet cae ndib is in tris … tri ocht as kalenda secht lae fichet (?) dotet ordo    'It is eight hours that are in the twenty-seven days that comes the way [?] from them into the third […] three eights which is the new moon of the twenty-seven days to it, the order comes'","BVi.04a05.40","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a05.40.06","laib","NOUN","dat.pl.","laë","sga","gl. ???","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_343_6a","BVi"
"","BVi.04a05.40: iss ocht nuara bíte forsna secht laib fíchet dotet cae ndib is in tris … tri ocht as kalenda secht lae fichet (?) dotet ordo    'It is eight hours that are in the twenty-seven days that comes the way [?] from them into the third […] three eights which is the new moon of the twenty-seven days to it, the order comes'","BVi.04a05.40","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a05.40.07","fíchet","NOUN","gen.pl.","fiche","sga","gl. ???","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_343_6a","BVi"
"","BVi.04a05.40: iss ocht nuara bíte forsna secht laib fíchet dotet cae ndib is in tris … tri ocht as kalenda secht lae fichet (?) dotet ordo    'It is eight hours that are in the twenty-seven days that comes the way [?] from them into the third […] three eights which is the new moon of the twenty-seven days to it, the order comes'","BVi.04a05.40","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a05.40.08","dotet","VERB","3sg.pres.ind.rel.","do·tét","sga","gl. ???","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_343_6a","BVi"
"","BVi.04a05.40: iss ocht nuara bíte forsna secht laib fíchet dotet cae ndib is in tris … tri ocht as kalenda secht lae fichet (?) dotet ordo    'It is eight hours that are in the twenty-seven days that comes the way [?] from them into the third […] three eights which is the new moon of the twenty-seven days to it, the order comes'","BVi.04a05.40","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a05.40.09","cae","","","","sga","gl. ???","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_343_6a","BVi"
"","BVi.04a05.40: iss ocht nuara bíte forsna secht laib fíchet dotet cae ndib is in tris … tri ocht as kalenda secht lae fichet (?) dotet ordo    'It is eight hours that are in the twenty-seven days that comes the way [?] from them into the third […] three eights which is the new moon of the twenty-seven days to it, the order comes'","BVi.04a05.40","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a05.40.10","ndib","","","","sga","gl. ???","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_343_6a","BVi"
"","BVi.04a05.40: iss ocht nuara bíte forsna secht laib fíchet dotet cae ndib is in tris … tri ocht as kalenda secht lae fichet (?) dotet ordo    'It is eight hours that are in the twenty-seven days that comes the way [?] from them into the third […] three eights which is the new moon of the twenty-seven days to it, the order comes'","BVi.04a05.40","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a05.40.11","is","VERB","3sg.pres.ind.","is","sga","gl. ???","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_343_6a","BVi"
"","BVi.04a05.40: iss ocht nuara bíte forsna secht laib fíchet dotet cae ndib is in tris … tri ocht as kalenda secht lae fichet (?) dotet ordo    'It is eight hours that are in the twenty-seven days that comes the way [?] from them into the third […] three eights which is the new moon of the twenty-seven days to it, the order comes'","BVi.04a05.40","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a05.40.12","in","ADP","acc.","i","la","gl. ???","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_343_6a","BVi"
"","BVi.04a05.40: iss ocht nuara bíte forsna secht laib fíchet dotet cae ndib is in tris … tri ocht as kalenda secht lae fichet (?) dotet ordo    'It is eight hours that are in the twenty-seven days that comes the way [?] from them into the third […] three eights which is the new moon of the twenty-seven days to it, the order comes'","BVi.04a05.40","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a05.40.13","tris","ADJ","compos.","tres 2","la","gl. ???","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_343_6a","BVi"
"","BVi.04a05.40: iss ocht nuara bíte forsna secht laib fíchet dotet cae ndib is in tris … tri ocht as kalenda secht lae fichet (?) dotet ordo    'It is eight hours that are in the twenty-seven days that comes the way [?] from them into the third […] three eights which is the new moon of the twenty-seven days to it, the order comes'","BVi.04a05.40","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a05.40.14","tri","","","","sga","gl. ???","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_343_6a","BVi"
"","BVi.04a05.40: iss ocht nuara bíte forsna secht laib fíchet dotet cae ndib is in tris … tri ocht as kalenda secht lae fichet (?) dotet ordo    'It is eight hours that are in the twenty-seven days that comes the way [?] from them into the third […] three eights which is the new moon of the twenty-seven days to it, the order comes'","BVi.04a05.40","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a05.40.15","ocht","NUM","","ocht","sga","gl. ???","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_343_6a","BVi"
"","BVi.04a05.40: iss ocht nuara bíte forsna secht laib fíchet dotet cae ndib is in tris … tri ocht as kalenda secht lae fichet (?) dotet ordo    'It is eight hours that are in the twenty-seven days that comes the way [?] from them into the third […] three eights which is the new moon of the twenty-seven days to it, the order comes'","BVi.04a05.40","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a05.40.16","as","VERB","3sg.pres.ind.rel.","is","sga","gl. ???","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_343_6a","BVi"
"","BVi.04a05.40: iss ocht nuara bíte forsna secht laib fíchet dotet cae ndib is in tris … tri ocht as kalenda secht lae fichet (?) dotet ordo    'It is eight hours that are in the twenty-seven days that comes the way [?] from them into the third […] three eights which is the new moon of the twenty-seven days to it, the order comes'","BVi.04a05.40","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a05.40.17","kalenda","NOUN","","kalenda","la","gl. ???","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_343_6a","BVi"
"","BVi.04a05.40: iss ocht nuara bíte forsna secht laib fíchet dotet cae ndib is in tris … tri ocht as kalenda secht lae fichet (?) dotet ordo    'It is eight hours that are in the twenty-seven days that comes the way [?] from them into the third […] three eights which is the new moon of the twenty-seven days to it, the order comes'","BVi.04a05.40","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a05.40.18","secht","NUM","gen.pl.","secht 1","sga","gl. ???","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_343_6a","BVi"
"","BVi.04a05.40: iss ocht nuara bíte forsna secht laib fíchet dotet cae ndib is in tris … tri ocht as kalenda secht lae fichet (?) dotet ordo    'It is eight hours that are in the twenty-seven days that comes the way [?] from them into the third […] three eights which is the new moon of the twenty-seven days to it, the order comes'","BVi.04a05.40","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a05.40.19","lae","NOUN","gen.pl.","laë","sga","gl. ???","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_343_6a","BVi"
"","BVi.04a05.40: iss ocht nuara bíte forsna secht laib fíchet dotet cae ndib is in tris … tri ocht as kalenda secht lae fichet (?) dotet ordo    'It is eight hours that are in the twenty-seven days that comes the way [?] from them into the third […] three eights which is the new moon of the twenty-seven days to it, the order comes'","BVi.04a05.40","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a05.40.20","fichet","NOUN","gen.pl.","fiche","sga","gl. ???","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_343_6a","BVi"
"","BVi.04a05.40: iss ocht nuara bíte forsna secht laib fíchet dotet cae ndib is in tris … tri ocht as kalenda secht lae fichet (?) dotet ordo    'It is eight hours that are in the twenty-seven days that comes the way [?] from them into the third […] three eights which is the new moon of the twenty-seven days to it, the order comes'","BVi.04a05.40","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a05.40.21","dotet","VERB","3sg.pres.ind.rel.","do·tét","sga","gl. ???","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_343_6a","BVi"
"","BVi.04a05.40: iss ocht nuara bíte forsna secht laib fíchet dotet cae ndib is in tris … tri ocht as kalenda secht lae fichet (?) dotet ordo    'It is eight hours that are in the twenty-seven days that comes the way [?] from them into the third […] three eights which is the new moon of the twenty-seven days to it, the order comes'","BVi.04a05.40","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a05.40.22","ordo","NOUN","nom.sg.masc.","ordo","la","gl. ???","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_343_6a","BVi"
"","Ang.57b16e: doudid cum unam literam.    'two days with one letter'","Ang.57b16e","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.57b16e.0","dou","NUM","","dou","obt","gl. alternis apposuimusShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_11a","Ang"
"","Ang.57b16e: doudid cum unam literam.    'two days with one letter'","Ang.57b16e","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.57b16e.1","did","NOUN","sg.","did","obt","gl. alternis apposuimusShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_11a","Ang"
"","Ang.57b16e: doudid cum unam literam.    'two days with one letter'","Ang.57b16e","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.57b16e.2","cum","ADP","","cum","la","gl. alternis apposuimusShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_11a","Ang"
"","Ang.57b16e: doudid cum unam literam.    'two days with one letter'","Ang.57b16e","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.57b16e.3","unam","NUM","acc.sg.fem.","unus","la","gl. alternis apposuimusShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_11a","Ang"
"","Ang.57b16e: doudid cum unam literam.    'two days with one letter'","Ang.57b16e","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.57b16e.4","literam","NOUN","acc.sg.","litera","la","gl. alternis apposuimusShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_11a","Ang"
"","BCr.31d54: .i.dallae foróenlittir    'i.e. two days on one letter'","BCr.31d54","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.31d54.0",".i.","","",".i.","sga","gl. alternis apposuimusShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_11a","BCr"
"","BCr.31d54: .i.dallae foróenlittir    'i.e. two days on one letter'","BCr.31d54","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.31d54.1","da","ADJ","nom.du.neut.","da","sga","gl. alternis apposuimusShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_11a","BCr"
"","BCr.31d54: .i.dallae foróenlittir    'i.e. two days on one letter'","BCr.31d54","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.31d54.2","llae","NOUN","nom.pl.","laë","sga","gl. alternis apposuimusShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_11a","BCr"
"","BCr.31d54: .i.dallae foróenlittir    'i.e. two days on one letter'","BCr.31d54","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.31d54.3","for","ADP","dat.","for","sga","gl. alternis apposuimusShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_11a","BCr"
"","BCr.31d54: .i.dallae foróenlittir    'i.e. two days on one letter'","BCr.31d54","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.31d54.4","óenlittir","NOUN","dat.sg.","óenlitter","sga","gl. alternis apposuimusShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_11a","BCr"
"","BVi.04a10.42: .i. da lae fri oienlitir    'i.e. two days with one letter'","BVi.04a10.42","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a10.42.0",".i.","","",".i.","sga","gl. alternis apposuimusShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_11a","BVi"
"","BVi.04a10.42: .i. da lae fri oienlitir    'i.e. two days with one letter'","BVi.04a10.42","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a10.42.1","da","ADJ","nom.du.neut.","da","sga","gl. alternis apposuimusShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_11a","BVi"
"","BVi.04a10.42: .i. da lae fri oienlitir    'i.e. two days with one letter'","BVi.04a10.42","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a10.42.2","lae","NOUN","nom.du.","laë","sga","gl. alternis apposuimusShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_11a","BVi"
"","BVi.04a10.42: .i. da lae fri oienlitir    'i.e. two days with one letter'","BVi.04a10.42","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a10.42.3","fri","ADP","dat.","fri","sga","gl. alternis apposuimusShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_11a","BVi"
"","BVi.04a10.42: .i. da lae fri oienlitir    'i.e. two days with one letter'","BVi.04a10.42","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a10.42.4","oienlitir","NOUN","dat.sg.","óenlitter","sga","gl. alternis apposuimusShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_11a","BVi"
"","Ang.58a11b: super xi.    'on the eleventh'","Ang.58a11b","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a11b.0","super","ADP","","super","la","gl. adde epactas anniShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_13a","Ang"
"","Ang.58a11b: super xi.    'on the eleventh'","Ang.58a11b","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.58a11b.1","xi","NUM","","(Roman numerals)","Numeral","gl. adde epactas anniShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_13a","Ang"
"","BCr.32a57: .i. for xi.    'on the eleventh'","BCr.32a57","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32a57.0",".i.","","",".i.","sga","gl. adde epactas anniShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_13a","BCr"
"","BCr.32a57: .i. for xi.    'on the eleventh'","BCr.32a57","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32a57.1","for","ADP","dat.","for","sga","gl. adde epactas anniShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_13a","BCr"
"","BCr.32a57: .i. for xi.    'on the eleventh'","BCr.32a57","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32a57.2","xi","NUM","","(Roman numerals)","Numeral","gl. adde epactas anniShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_13a","BCr"
"","BVi.04b10.50: for xi    'on the eleventh'","BVi.04b10.50","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04b10.50.0","for","ADP","dat.","for","sga","gl. adde epactas anniShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_13a","BVi"
"","BVi.04b10.50: for xi    'on the eleventh'","BVi.04b10.50","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04b10.50.1","xi","NUM","","(Roman numerals)","Numeral","gl. adde epactas anniShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_13a","BVi"
"","Ang.57b26a: guilerou.    'calendars'","Ang.57b26a","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.57b26a.0","guilerou","NOUN","pl.","guiler","obt","gl. codiceShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_25a","Ang"
"","BCr.32a12: .i. félire    'i.e. calendar'","BCr.32a12","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32a12.0",".i.","","",".i.","sga","gl. codiceShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_25a","BCr"
"","BCr.32a12: .i. félire    'i.e. calendar'","BCr.32a12","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32a12.1","félire","NOUN","nom.sg.","féilire","sga","gl. codiceShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_25a","BCr"
"","BVi.04a23a.43: felere    'calendar'","BVi.04a23a.43","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a23a.43.0","felere","NOUN","nom.sg.","féilire","sga","gl. codiceShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_25a","BVi"
"","Ang.57b26d: inquo es.    'in which you are'","Ang.57b26d","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.57b26d.0","in","ADP","","in","la","gl. dieiShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_26a","Ang"
"","Ang.57b26d: inquo es.    'in which you are'","Ang.57b26d","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.57b26d.1","quo","PRON","abl.sg.neut.","qui","la","gl. dieiShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_26a","Ang"
"","Ang.57b26d: inquo es.    'in which you are'","Ang.57b26d","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.57b26d.2","es","VERB","2sg.pres.ind.act.","sum","la","gl. dieiShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_26a","Ang"
"","BCr.32a13b: .i.imbi    'in which you are'","BCr.32a13b","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32a13b.0",".i.","","",".i.","sga","gl. dieiShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_26a","BCr"
"","BCr.32a13b: .i.imbi    'in which you are'","BCr.32a13b","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32a13b.1","i","ADP","dat.","i","sga","gl. dieiShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_26a","BCr"
"","BCr.32a13b: .i.imbi    'in which you are'","BCr.32a13b","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32a13b.2","mbi","VERB","2sg.hab.","ad·tá","sga","gl. dieiShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_26a","BCr"
"","BVi.04a23b.44: .i. imbí    'in which you are'","BVi.04a23b.44","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a23b.44.0",".i.","","",".i.","sga","gl. dieiShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_26a","BVi"
"","BVi.04a23b.44: .i. imbí    'in which you are'","BVi.04a23b.44","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a23b.44.1","i","ADP","dat.","i","sga","gl. dieiShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_26a","BVi"
"","BVi.04a23b.44: .i. imbí    'in which you are'","BVi.04a23b.44","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a23b.44.2","mbí","VERB","2sg.hab.","ad·tá","sga","gl. dieiShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_26a","BVi"
"","BCr.32a16: .i.túas inochtur    'i.e. up above'","BCr.32a16","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32a16.0",".i.","","",".i.","sga","gl. ex titulo frontisShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_27a","BCr"
"","BCr.32a16: .i.túas inochtur    'i.e. up above'","BCr.32a16","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32a16.1","túas","ADV","","túas","sga","gl. ex titulo frontisShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_27a","BCr"
"","BCr.32a16: .i.túas inochtur    'i.e. up above'","BCr.32a16","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32a16.2","i","ADP","dat.","i","sga","gl. ex titulo frontisShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_27a","BCr"
"","BCr.32a16: .i.túas inochtur    'i.e. up above'","BCr.32a16","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32a16.3","nochtur","NOUN","dat.sg.","óchtar","sga","gl. ex titulo frontisShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_27a","BCr"
"","BVi.04a25.45: tuass inochtor    'up above'","BVi.04a25.45","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a25.45.0","tuass","ADV","","túas","sga","gl. ex titulo frontisShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_27a","BVi"
"","BVi.04a25.45: tuass inochtor    'up above'","BVi.04a25.45","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a25.45.1","i","ADP","dat.","i","sga","gl. ex titulo frontisShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_27a","BVi"
"","BVi.04a25.45: tuass inochtor    'up above'","BVi.04a25.45","http://gams.uni-graz.at/o:glossvibe.bvi#BVi.04a25.45.2","nochtor","NOUN","dat.sg.","óchtar","sga","gl. ex titulo frontisShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_344_27a","BVi"
"","Ang.57b34a: anparth alall.    'on the other side'","Ang.57b34a","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.57b34a.0a","a","ADP","","a (Bret.)","obt","gl. extrema illincShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_345_37a","Ang"
"","Ang.57b34a: anparth alall.    'on the other side'","Ang.57b34a","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.57b34a.0b","n","DET","sg.","in (Bret.)","obt","gl. extrema illincShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_345_37a","Ang"
"","Ang.57b34a: anparth alall.    'on the other side'","Ang.57b34a","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.57b34a.1","parth","NOUN","sg.","parth","obt","gl. extrema illincShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_345_37a","Ang"
"","Ang.57b34a: anparth alall.    'on the other side'","Ang.57b34a","http://gams.uni-graz.at/o:glossvibe.bvi#Ang.57b34a.2","alall","ADJ","sg.","alall","obt","gl. extrema illincShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_345_37a","Ang"
"","BCr.32a28: .i. dindleithailiu    'from the other side'","BCr.32a28","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32a28.0",".i.","","",".i.","sga","gl. extrema illincShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_345_37a","BCr"
"","BCr.32a28: .i. dindleithailiu    'from the other side'","BCr.32a28","http://gams.uni-graz.at/o:glossvibe.bvi#BCr.32a28.1","di","ADP","dat.","di","sga","gl. extrema illincShow Parallels","http://gams.uni-graz.at/o:glossvibe.bvi#Jon_345_37a","BCr"
